Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
12/28/2018,518,518,518,518,7,+1.37%,0,0
12/27/2018,511,511,511,511,1.5,+0.29%,0,0
12/26/2018,509.5,509.5,509.5,509.5,-3.75,-0.73%,0,0
12/24/2018,513.25,513.25,513.25,513.25,-8.25,-1.58%,0,0
12/21/2018,521.5,521.5,521.5,521.5,-1,-0.19%,0,0
12/20/2018,522.5,522.5,522.5,522.5,-1,-0.19%,0,0
12/19/2018,523.5,523.5,523.5,523.5,3.5,+0.67%,0,0
12/18/2018,520,520,520,520,0.5,+0.10%,0,0
12/17/2018,519.5,519.5,519.5,519.5,-1,-0.19%,0,0
12/14/2018,520.5,520.5,520.5,520.5,-1,-0.19%,0,0
12/13/2018,521.5,521.5,521.5,521.5,3.25,+0.63%,0,0
12/12/2018,518.25,518.25,518.25,518.25,3.75,+0.73%,0,0
12/11/2018,514.5,514.5,514.5,514.5,-7.75,-1.48%,0,0
12/10/2018,522.25,522.25,522.25,522.25,6.25,+1.21%,0,0
12/07/2018,516,516,516,516,-2,-0.39%,0,0
12/06/2018,518,518,518,518,-1,-0.19%,0,0
12/05/2018,519,519,519,519,-4,-0.76%,0,0
12/04/2018,523,523,523,523,7.5,+1.45%,0,0
12/03/2018,515.5,515.5,515.5,515.5,-4,-0.77%,0,0
11/30/2018,519.5,519.5,519.5,519.5,7,+1.37%,0,0
11/29/2018,512.5,512.5,512.5,512.5,2,+0.39%,0,0
11/28/2018,510.5,510.5,510.5,510.5,9.25,+1.85%,0,0
11/27/2018,501.25,501.25,501.25,501.25,-1.75,-0.35%,0,0
11/26/2018,503,503,503,503,-9.75,-1.90%,0,0
11/23/2018,512.75,512.75,512.75,512.75,4.75,+0.94%,0,0
11/21/2018,508,508,508,508,-1.25,-0.25%,0,0
11/20/2018,509.25,509.25,509.25,509.25,0,0.00%,0,0
11/19/2018,509.25,509.25,509.25,509.25,5,+0.99%,0,0
11/16/2018,504.25,504.25,504.25,504.25,-12.25,-2.37%,0,0
11/15/2018,516.5,516.5,516.5,516.5,0.75,+0.15%,0,0
